150218,1502,Jangkat Timur (Sungai Tenang)
331616,3316,Japah
320823,3208,Japara
160406,1604,Jarai
630911,6309,Jaro
320119,3201,Jasinga
331311,3313,Jaten
331601,3316,Jati
331903,3319,Jati
180113,1801,Jati Agung
327509,3275,Jatiasih
351201,3512,Jatibanteng
321213,3212,Jatibarang
332907,3329,Jatibarang
321126,3211,Jatigede
351820,3518,Jatikalen
330203,3302,Jatilawang
321403,3214,Jatiluhur
320712,3207,Jatinagara
321115,3211,Jatinangor
317503,3175,Jatinegara
332807,3328,Jatinegara
331020,3310,Jatinom
321102,3211,Jatinunggal
331221,3312,Jatipurno
331301,3313,Jatipuro
351601,3516,Jatirejo
352302,3523,Jatirogo
350817,3508,Jatiroto
331215,3312,Jatiroto
327510,3275,Jatisampurna (Jati Sampurna)
321514,3215,Jatisari
331220,3312,Jatisrono
321015,3210,Jatitujuh
367102,3671,Jatiuwung
321011,3210,Jatiwangi
320619,3206,Jatiwaras
331302,3313,Jatiyoso
120819,1208,Jawa Maraja Bah Jambi
610103,6101,Jawai
610116,6101,Jawai Selatan
360426,3604,Jawilan
111405,1114,Jaya
117108,1171,Jaya Baru
321522,3215,Jayakerta
160508,1605,Jayaloka (Jaya Loka)
360302,3603,Jayanti
160816,1608,Jayapura
917102,9171,Jayapura Selatan
917101,9171,Jayapura Utara
337204,3372,Jebres
190503,1905,Jebus
630417,6304,Jejangkit
160217,1602,Jejawi
627103,6271,Jekan Raya
331906,3319,Jekulo
620802,6208,Jelai
610414,6104,Jelai Hulu
350925,3509,Jelbuk
610811,6108,Jelimpo
157108,1571,Jelutung
210506,2105,Jemaja
210509,2105,Jemaja Barat
210505,2105,Jemaja Timur
510105,5101,Jembrana
640711,6407,Jempang
620401,6204,Jenamas
350218,3502,Jenangan
331420,3314,Jenar
331317,3313,Jenawi
350916,3509,Jenggawah
352312,3523,Jenu
332006,3320,Jepara
331608,3316,Jepon
530912,5309,Jerebuu
520701,5207,Jereweh
520320,5203,Jerowaru
330108,3301,Jeruklegi
950230,9502,Jetfa
351616,3516,Jetis
350209,3502,Jetis
340209,3402,Jetis
347102,3471,Jetis
930413,9304,Jetsy
111208,1112,Jeumpa
111104,1111,Jeumpa
111102,1111,Jeunieb
331607,3316,Jiken
940406,9404,Jila
360116,3601,Jiput
160615,1606,Jirak Jaya
940405,9404,Jita
351909,3519,Jiwan
930411,9304,Joerat
331008,3310,Jogonalan
352103,3521,Jogorogo
351719,3517,Jogoroto
110501,1105,Johan Pahwalan (Johan Pahlawan)
317108,3171,Johar Baru
367205,3672,Jombang
350901,3509,Jombang
351709,3517,Jombang
520202,5202,Jonggat
320106,3201,Jonggol
610208,6102,Jongkat (Siantan)
610607,6106,Jongkong (Jengkong)
120806,1208,Jorlang Hataran
630102,6301,Jorong
930420,9304,Joutu
352707,3527,Jrengik
631101,6311,Juai
120607,1206,Juhar
150804,1508,Jujuhan
150816,1508,Jujuhan Ilir
111109,1111,Juli
110302,1103,Julok
331304,3313,Jumantono
331303,3313,Jumapolo
332310,3323,Jumo
130213,1302,Junjung Sirih
357903,3579,Junrejo
321211,3212,Juntinyuat
331808,3318,Juwana
330919,3309,Juwangi
331014,3310,Juwiring
740605,7406,Kabaena
740614,7406,Kabaena Barat
740613,7406,Kabaena Selatan
740616,7406,Kabaena Tengah
740606,7406,Kabaena Timur
740615,7406,Kabaena Utara
320219,3202,Kabandungan
740323,7403,Kabangka
120601,1206,Kabanjahe
710406,7104,Kabaruan
351014,3510,Kabat
740324,7403,Kabawo
950344,9503,Kabianggama
750302,7503,Kabila
750308,7503,Kabila Bone
530510,5305,Kabola
351716,3517,Kabuh
140612,1406,Kabun
741507,7415,Kadatua
350504,3505,Kademangan
357401,3574,Kademangan
747108,7471,Kadia
321013,3210,Kadipaten
320637,3206,Kadipaten
320230,3202,Kadudampit
320801,3208,Kadugede
360119,3601,Kaduhejo
320510,3205,Kadungora
320317,3203,Kadupandak
352812,3528,Kadur
531114,5311,Kahaungu Eti (Kahaunguweti)
621105,6211,Kahayan Hilir
621004,6210,Kahayan Hulu Utara
621102,6211,Kahayan Kuala
621103,6211,Kahayan Tengah
730802,7308,Kahu
950441,9504,Kai
930307,9303,Kaibar
710805,7108,Kaidipang
920801,9208,Kaimana
810601,8106,Kairatu
810607,8106,Kairatu Barat
920414,9204,Kais
920426,9204,Kais Darat
911111,9111,Kaisenar
920615,9206,Kaitaro
730206,7302,Kajang
332608,3326,Kajen
330812,3308,Kajoran
730803,7308,Kajuara
710206,7102,Kakas
710220,7102,Kakas Barat
530405,5304,Kakuluk Mesak
732410,7324,Kalaena
360224,3602,Kalanganyar
320218,3202,Kalapanunggal (Kalapa Nunggal)
340410,3404,Kalasan
710608,7106,Kalawat
740702,7407,Kaledupa
740706,7407,Kaledupa Selatan
180106,1801,Kalianda
352902,3529,Kalianget
330813,3308,Kaliangkrik
330210,3302,Kalibagor
351011,3510,Kalibaru
340112,3401,Kalibawang
330715,3307,Kalibawang
330418,3304,Kalibening
320223,3202,Kalibunder
350414,3504,Kalidawir
317306,3173,Kalideres
167110,1671,Kalidoni
330605,3306,Kaligesing
330304,3303,Kaligondang
331401,3314,Kalijambe
321304,3213,Kalijati
330707,3307,Kalikajar
331023,3310,Kalikotes
330306,3303,Kalimanah
320827,3208,Kalimanggis
332013,3320,Kalinyamatan
640810,6408,Kaliorang
331709,3317,Kaliori
350711,3507,Kalipare
321808,3218,Kalipucang
351021,3510,Kalipuro
180201,1802,Kalirejo
610618,6106,Kalis
350927,3509,Kalisat
352420,3524,Kalitengah
352216,3522,Kalitidu
350919,3509,Kaliwates
320929,3209,Kaliwedi
330704,3307,Kaliwiro
332408,3324,Kaliwungu
331901,3319,Kaliwungu
332217,3322,Kaliwungu
332420,3324,Kaliwungu Selatan
950213,9502,Kalomdol
940218,9402,Kalome
710412,7104,Kalongan
332305,3323,Kaloran
760203,7602,Kalukku
760204,7602,Kalumpang
630609,6306,Kalumpang (Kelumpang)
352604,3526,Kamal
130306,1303,Kamang Baru
130615,1306,Kamang Magek
731713,7317,Kamanre
531117,5311,Kambata Mapambuhang
531116,5311,Kambera
950427,9504,Kamboneri
741002,7410,Kambowa
920805,9208,Kambrau (Kambraw / Kamberau)
747110,7471,Kambu
620601,6206,Kamipang
140117,1401,Kampa (Kampar Timur)
350307,3503,Kampak
140102,1401,Kampar
140107,1401,Kampar Kiri
140108,1401,Kampar Kiri Hilir
140109,1401,Kampar Kiri Hulu
140119,1401,Kampar Kiri Tengah
140118,1401,Kampar Utara
330124,3301,Kampung Laut
177105,1771,Kampung Melayu
122202,1222,Kampung Rakyat
940601,9406,Kamu
940607,9406,Kamu Selatan
940608,9406,Kamu Timur
940604,9406,Kamu Utara
920620,9206,Kamundan
531120,5311,Kanatang
630605,6306,Kandangan
332306,3323,Kandangan
350619,3506,Kandangan
321221,3212,Kandanghaur
332601,3326,Kandangserang
350605,3506,Kandat
332513,3325,Kandeman
140810,1408,Kandis
161013,1610,Kandis
530719,5307,Kangae
352927,3529,Kangayan
950403,9504,Kanggime
332417,3324,Kangkung
357404,3574,Kanigaran
350510,3505,Kanigoro
352211,3522,Kanor
820307,8203,Kao
820321,8203,Kao Barat
820322,8203,Kao Teluk
820320,8203,Kao Utara
732620,7326,Kapala Pitu (Kapalla Pitu)
352214,3522,Kapas
320922,3209,Kapetakan
940805,9408,Kapiraya
740233,7402,Kapoiala
351210,3512,Kapongan
740422,7404,Kapontori
930117,9301,Kaptel
610301,6103,Kapuas (Sanggau Kapuas)
620305,6203,Kapuas Barat
620302,6203,Kapuas Hilir
620312,6203,Kapuas Hulu
620304,6203,Kapuas Kuala
620307,6203,Kapuas Murung
620311,6203,Kapuas Tengah
620303,6203,Kapuas Timur
130707,1307,Kapur IX/Sembilan
720510,7205,Karamat
160720,1607,Karang Agung Ilir
321610,3216,Karang Bahagia (Karangbahagia)
111603,1116,Karang Baru
631007,6310,Karang Bintang
161305,1613,Karang Dapo
630306,6303,Karang Intan
161306,1613,Karang Jaya
320829,3208,Karang Kancana (Karangkancana)
357801,3578,Karang Pilang (Karangpilang)
360125,3601,Karang Tanjung
367112,3671,Karang Tengah
170901,1709,Karang Tinggi
321210,3212,Karangampel
350306,3503,Karangan
640816,6408,Karangan
331018,3310,Karanganom
332109,3321,Karanganyar
331309,3313,Karanganyar
330520,3305,Karanganyar
332607,3326,Karanganyar
330311,3303,Karanganyar
352117,3521,Karanganyar
510704,5107,Karangasem (Karang Asem)
332102,3321,Karangawen
352424,3524,Karangbinangun
332618,3326,Karangdadap
331013,3310,Karangdowo
330521,3305,Karanggayam
330914,3309,Karanggede
352418,3524,Karanggeneng (Karang Geneng)
330317,3303,Karangjambu
352107,3521,Karangjati
320621,3206,Karangjaya (Karang Jaya)
330413,3304,Karangkobar
330218,3302,Karanglewas
331409,3314,Karangmalang
340309,3403,Karangmojo
330312,3303,Karangmoncol
331010,3310,Karangnongko
320602,3206,Karangnunggal
331308,3313,Karangpandan
320502,3205,Karangpawitan
352714,3527,Karangpenang (Karang Penang)
350723,3507,Karangploso (Karang Ploso)
330112,3301,Karangpucung
331502,3315,Karangrayung
330310,3303,Karangreja
352013,3520,Karangrejo
350408,3504,Karangrejo (Karang Rejo)
330526,3305,Karangsambung
320906,3209,Karangsembung
320307,3203,Karangtengah
320516,3205,Karangtengah
331223,3312,Karangtengah
332105,3321,Karangtengah (Karang Tengah)
320934,3209,Karangwareng
352014,3520,Karas
920306,9203,Karas
620403,6204,Karau Kuala
367107,3671,Karawaci
321501,3215,Karawang Barat
321526,3215,Karawang Timur
351905,3519,Kare
531113,5311,Karera
210203,2102,Karimun
332010,3320,Karimunjawa (Karimun Jawa)
760605,7606,Karossa
331112,3311,Kartasura
357701,3577,Kartoharjo
352015,3520,Kartoharjo (Kertoharjo)
950732,9507,Karu
950401,9504,Karubaga
621310,6213,Karusen Janang
181305,1813,Karya Penggawa
350728,3507,Kasembon
367302,3673,Kasemen
920928,9209,Kasi
340216,3402,Kasihan
352220,3522,Kasiman
720808,7208,Kasimbar
820415,8204,Kasiruta Barat
820416,8204,Kasiruta Timur
321024,3210,Kasokandel
321326,3213,Kasomalang
352119,3521,Kasreman
180802,1808,Kasui
531119,5311,Katala Hamu Lingu
210411,2104,Katang Bidare
320411,3204,Katapang
140408,1404,Kateman
180108,1801,Katibung
531701,5317,Katiku Tana
531705,5317,Katiku Tana Selatan (Katikutana Selatan)
620602,6206,Katingan Hilir
620608,6206,Katingan Hulu
620610,6206,Katingan Kuala
620605,6206,Katingan Tengah
740316,7403,Katobu
740813,7408,Katoi
640815,6408,Kaubun
710602,7106,Kauditan
350212,3502,Kauman
350405,3504,Kauman
170405,1704,Kaur Selatan
170404,1704,Kaur Tengah
170403,1704,Kaur Utara
910311,9103,Kaureh
930220,9302,Kawagit
320709,3207,Kawali
327805,3278,Kawalu
710212,7102,Kawangkoan
710222,7102,Kawangkoan Barat
710221,7102,Kawangkoan Utara
110502,1105,Kaway XVI
352005,3520,Kawedanan
950217,9502,Kawor
330109,3301,Kawunganten
610508,6105,Kayan Hilir
650204,6502,Kayan Hilir
610509,6105,Kayan Hulu
650205,6502,Kayan Hulu
650210,6502,Kayan Selatan
520803,5208,Kayangan
920315,9203,Kayauni
331802,3318,Kayen
350624,3506,Kayen Kidul
950350,9503,Kayo
820402,8204,Kayoa
820411,8204,Kayoa Barat
820412,8204,Kayoa Selatan
820413,8204,Kayoa Utara
160205,1602,Kayu Agung
150109,1501,Kayu Aro
150119,1501,Kayu Aro Barat
331314,3313,Kebakkramat
920909,9209,Kebar
920924,9209,Kebar Selatan
920923,9209,Kebar Timur
330205,3302,Kebasen
170806,1708,Kebawetan
110411,1104,Kebayakan
317407,3174,Kebayoran Baru
317405,3174,Kebayoran Lama
940308,9403,Kebo
352514,3525,Kebomas
317305,3173,Kebon Jeruk
332114,3321,Kebonagung
350105,3501,Kebonagung (Kebon Agung)
331007,3310,Kebonarum
320234,3202,Kebonpedes
351901,3519,Kebonsari (Kebon Sari)
330512,3305,Kebumen
180418,1804,Kebun Tebu
187118,1871,Kedamaian
352508,3525,Kedamean
187101,1871,Kedaton
160132,1601,Kedaton Peninjauan Raya
320920,3209,Kedawung
331404,3314,Kedawung
352225,3522,Kedewan
510206,5102,Kediri
520102,5201,Kediri
321228,3212,Kedokan Bunder
180907,1809,Kedondong
357405,3574,Kedopok (Kedopak)
332307,3323,Kedu
332001,3320,Kedung
321612,3216,Kedung Waringin
352208,3522,Kedungadem
330223,3302,Kedungbanteng (Kedung Banteng)
332808,3328,Kedungbanteng (Kedung Banteng)
352706,3527,Kedungdung
352111,3521,Kedunggalar
350816,3508,Kedungjajang
331501,3315,Kedungjati
357303,3573,Kedungkandang
352406,3524,Kedungpring
330101,3301,Kedungreja
331604,3316,Kedungtuban
350403,3504,Kedungwaru
332613,3326,Kedungwuni
170101,1701,Kedurang
170107,1701,Kedurang Ilir
731314,7313,Keera
950810,9508,Kegayem
810203,8102,Kei Besar
810204,8102,Kei Besar Selatan
810218,8102,Kei Besar Selatan Barat
810217,8102,Kei Besar Utara Barat
810205,8102,Kei Besar Utara Timur
810201,8102,Kei Kecil
810214,8102,Kei Kecil Barat
810213,8102,Kei Kecil Timur
810219,8102,Kei Kecil Timur Selatan
330713,3307,Kejajar
327401,3274,Kejaksan
351406,3514,Kejayan
330303,3303,Kejobong
111606,1116,Kejuruan Muda
610519,6105,Kelam Permai
170409,1704,Kelam Tengah
190504,1905,Kelapa
360328,3603,Kelapa Dua
317206,3172,Kelapa Gading
190604,1906,Kelapa Kampit
537103,5371,Kelapa Lima
730405,7304,Kelara
640301,6403,Kelay
140203,1402,Kelayang
160321,1603,Kelekar
950502,9505,Kelila
150108,1501,Keliling Danau
530814,5308,Kelimutu
332009,3320,Keling
630902,6309,Kelua (Klua)
160608,1606,Keluang
530611,5306,Kelubagolit
950735,9507,Kelulome
180617,1806,Kelumbayan (Klumbayan)
180628,1806,Kelumbayan Barat (Klumbayan Barat)
630218,6302,Kelumpang Barat
630217,6302,Kelumpang Hilir
630208,6302,Kelumpang Hulu
630207,6302,Kelumpang Selatan
630209,6302,Kelumpang Tengah
630210,6302,Kelumpang Utara
710601,7106,Kema
331021,3310,Kemalang
320112,3201,Kemang
330301,3303,Kemangkon
317103,3171,Kemayoran
332014,3320,Kembang
640210,6402,Kembang Janggut
110708,1107,Kembang Tanjong
317308,3173,Kembangan
352419,3524,Kembangbahu
330220,3302,Kembaran
610308,6103,Kembayan
940513,9405,Kembru
950404,9504,Kembu
187113,1871,Kemiling
360309,3603,Kemiri
330612,3306,Kemiri
351615,3516,Kemlagi
140419,1404,Kempas
520502,5205,Kempo
330206,3302,Kemranjen
910305,9103,Kemtuk
910306,9103,Kemtuk Gresi
140414,1404,Kemuning
167109,1671,Kemuning
330917,3309,Kemusu
350902,3509,Kencong
710316,7103,Kendahe
352104,3521,Kendal
332415,3324,Kendal
747102,7471,Kendari
747105,7471,Kendari Barat
610404,6104,Kendawangan
351205,3512,Kendit
352301,3523,Kenduruan
357817,3578,Kenjeran
640209,6402,Kenohan
950801,9508,Kenyam
531606,5316,Keo Tengah
760216,7602,Kep. Bala Balakang
170804,1708,Kepahiang
810904,8109,Kepala Madan
350713,3507,Kepanjen
357201,3572,Kepanjenkidul (Kepanjen Kidul)
140605,1406,Kepenuhan
140615,1406,Kepenuhan Hulu
330702,3307,Kepil
352209,3522,Kepohbaru
910510,9105,Kepulauan Ambai
911904,9119,Kepulauan Aruri
920505,9205,Kepulauan Ayau
820418,8204,Kepulauan Botanglomang
820425,8204,Kepulauan Joronga
611106,6111,Kepulauan Karimata
810609,8106,Kepulauan Manipa
710325,7103,Kepulauan Marore
740617,7406,Kepulauan Masaloka Raya
190308,1903,Kepulauan Pongok
210410,2104,Kepulauan Posek
810816,8108,Kepulauan Roma (Romang)
737115,7371,Kepulauan Sangkarrang
920517,9205,Kepulauan Sembilan
310102,3101,Kepulauan Seribu Selatan
310101,3101,Kepulauan Seribu Utara
730510,7305,Kepulauan Tanakeke
350618,3506,Kepung
121502,1215,Kerajaan
510204,5102,Kerambitan
352308,3523,Kerek
140807,1408,Kerinci Kanan
140409,1404,Keritang
331316,3313,Kerjo
170306,1703,Kerkap
320513,3205,Kersamanah
332911,3329,Kersana
321014,3210,Kertajati
630302,6303,Kertak Hanyar
330318,3303,Kertanegara
167113,1671,Kertapati
320431,3204,Kertasari
321208,3212,Kertasemaya
330708,3307,Kertek
351808,3518,Kertosono
520301,5203,Keruak
140507,1405,Kerumutan
350519,3505,Kesamben
351712,3517,Kesamben
327405,3274,Kesambi
332609,3326,Kesesi
732615,7326,Kesu
330102,3301,Kesugihan
170312,1703,Ketahun
110212,1102,Ketambe
332916,3329,Ketanggungan
352712,3527,Ketapang
180114,1801,Ketapang
110410,1104,Ketol
610504,6105,Ketungau Hilir
610506,6105,Ketungau Hulu
610505,6105,Ketungau Tengah
110722,1107,Keumala
530710,5307,Kewapante
930219,9302,Ki
530210,5302,"KI'E (Kie, Ki'e)"
810513,8105,Kian Darat
327316,3273,Kiaracondong
321417,3214,Kiarapedes
360416,3604,Kibin
160419,1604,Kikim Barat
160416,1604,Kikim Selatan
160418,1604,Kikim Tengah
160417,1604,Kikim Timur
950814,9508,Kilmid
810508,8105,Kilmury
520504,5205,Kilo
930104,9301,Kimaam
170401,1704,Kinal
131205,1312,Kinali
730208,7302,Kindang
721013,7210,Kinovaro
510604,5106,Kintamani
630107,6301,Kintap
720103,7201,Kintom
911510,9115,Kirihi
160911,1609,Kisam Ilir
160910,1609,Kisam Tinggi
810807,8108,Kisar Selatan (Pulau Pulau Terselatan)
810817,8108,Kisar Utara
331216,3312,Kismantoro
950202,9502,Kiwirok
950207,9502,Kiwirok Timur
940226,9402,Kiyage
351114,3511,Klabang
920117,9201,Klabot
350819,3508,Klakah
331515,3315,Klambu
920108,9201,Klamono
352607,3526,Klampis
320923,3209,Klangenan
320132,3201,Klapanunggal
321505,3215,Klari
920151,9201,Klasafet
920141,9201,Klaso
331026,3310,Klaten Selatan
331025,3310,Klaten Tengah
331024,3310,Klaten Utara
927108,9271,Klaurung
920118,9201,Klawak
920140,9201,Klayili
332317,3323,Kledung
330915,3309,Klego
330505,3305,Klirong
357302,3573,Klojen
110103,1101,Kluet Selatan
110113,1101,Kluet Tengah
110114,1101,Kluet Timur
110102,1101,Kluet Utara
510503,5105,Klungkung
190401,1904,Koba
950501,9505,Kobakma
532111,5321,Kobalima
532110,5321,Kobalima Timur
740805,7408,Kodeoha
531807,5318,Kodi
531811,5318,Kodi Balaghar
531806,5318,Kodi Bangedo
531808,5318,Kodi Utara
920510,9205,Kofiau
317203,3172,Koja
530223,5302,Kok Baun
747205,7472,Kokalukuna
340108,3401,Kokap
920304,9203,Kokas
920409,9204,Kokoda
920421,9204,Kokoda Utara
352610,3526,Kokop
740104,7401,Kolaka
120106,1201,Kolang
950728,9507,Kolawa
530219,5302,Kolbano
930409,9304,Kolf Braza
740509,7405,Kolono
740523,7405,Kolono Timur
930216,9302,Kombay
640808,6408,Kombeng (Kongbeng)
710204,7102,Kombi
930207,9302,Kombut
531505,5315,Komodo
950332,9503,Kona
352617,3526,Konang
740232,7402,Konawe
740507,7405,Konda
920415,9204,Konda
950412,9504,Konda/ Kondaga
920150,9201,Konhir
740330,7403,Kontu Kowuna
930122,9301,Kontuar
740320,7403,Kontunaga
520209,5202,Kopang
930415,9304,Kopay
360425,3604,Kopo
950825,9508,Kora
950126,9501,Koragi
810308,8103,Kormomolin
360133,3601,Koroncong
950809,9508,Koroptak
930423,9304,Koroway Buluanop
950338,9503,Korupun
360314,3603,Kosambi
950321,9503,Kosarek
910506,9105,Kosiwo
530220,5302,Kot Olin
357102,3571,Kota (Kediri Kota)
160407,1604,Kota Agung
180601,1806,Kota Agung (Kota Agung Pusat)
180618,1806,Kota Agung Barat
180619,1806,Kota Agung Timur
170307,1703,Kota Arga Makmur
530412,5304,Kota Atambua (Atambua Kota)
110117,1101,Kota Bahagia
111009,1110,Kota Baharu
640208,6402,Kota Bangun
640219,6402,Kota Bangun Darat
757101,7571,Kota Barat
157107,1571,Kota Baru
530813,5308,Kota Baru
321525,3215,Kota Baru (Kotabaru)
620201,6202,Kota Besi
180223,1802,Kota Gajah
110615,1106,Kota Jantho
111113,1111,Kota Juang
530305,5303,Kota Kefamenanu
120919,1209,Kota Kisaran Barat
120920,1209,Kota Kisaran Timur
531906,5319,Kota Komba
531910,5319,Kota Komba Utara
111605,1116,Kota Kualasinpang (Kota Kuala Simpang)
331902,3319,Kota Kudus (Kudus Kota)
537106,5371,Kota Lama
820610,8206,Kota Maba
170105,1701,Kota Manna
810117,8101,Kota Masohi
170602,1706,Kota Mukomuko (Mukomuko Utara)
170206,1702,Kota Padang
537105,5371,Kota Raja
757102,7571,Kota Selatan
110709,1107,Kota Sigli
530201,5302,Kota Soe
352901,3529,Kota Sumenep
531809,5318,Kota Tambolaka
757106,7571,Kota Tengah
827102,8271,Kota Ternate Selatan
827106,8271,Kota Ternate Tengah
827103,8271,Kota Ternate Utara
757105,7571,Kota Timur
757103,7571,Kota Utara
531215,5312,Kota Waikabubak
531101,5311,Kota Waingapu
920518,9205,Kota Waisai
351311,3513,Kotaanyar (Kota Anyar)
180302,1803,Kotabumi
180310,1803,Kotabumi Selatan
180309,1803,Kotabumi Utara
711002,7110,Kotabunan
347114,3471,Kotagede
717404,7174,Kotamobagu Barat
717403,7174,Kotamobagu Selatan
717402,7174,Kotamobagu Timur
717401,7174,Kotamobagu Utara
121308,1213,Kotanopan
122201,1222,Kotapinang (Kota Pinang)
121810,1218,Kotarih
620103,6201,Kotawaringin Lama
530716,5307,Koting
131208,1312,Koto Balingka
131001,1310,Koto Baru
157207,1572,Koto Baru
131011,1310,Koto Besar
140809,1408,Koto Gasib
140121,1401,Koto Kampar Hulu
131103,1311,Koto Parik Gadang Diateh
131007,1310,Koto Salak
137111,1371,Koto Tangah
130308,1303,Koto VII
130107,1301,Koto XI Tarusan
930204,9302,Kouh
331603,3316,Kradenan
331507,3315,Kradenan
331712,3317,Kragan
360411,3604,Kragilan
351314,3513,Kraksaan
332815,3328,Kramat
317504,3175,Kramatjati (Kramat Jati)
320816,3208,Kramatmulya (Kramat Mulya)
360405,3604,Kramatwatu
920308,9203,Kramongmongga
357603,3576,Kranggan
332313,3323,Kranggan
321209,3212,Krangkeng
350603,3506,Kras
347109,3471,Kraton
351416,3514,Kraton
650305,6503,Krayan
650319,6503,Krayan Barat
650307,6503,Krayan Selatan
650317,6503,Krayan Tengah
650318,6503,Krayan Timur
351315,3513,Krejengan
357815,3578,Krembangan
351503,3515,Krembung
950831,9508,Krepkuri
360306,3603,Kresek
340203,3402,Kretek
351511,3515,Krian
350731,3507,Kromengan
360307,3603,Kronjo
321202,3212,Kroya
330106,3301,Kroya
351308,3513,Krucil
110621,1106,Krueng Barona Jaya
111402,1114,Krueng Sabee
181308,1813,Krui Selatan
120503,1205,Kuala
111114,1111,Kuala
111501,1115,Kuala
111014,1110,Kuala Baru
111205,1112,Kuala Batee
610809,6108,Kuala Behe
150612,1506,Kuala Betara
140210,1402,Kuala Cenaku
140403,1404,Kuala Indragiri
150708,1507,Kuala Jambi
140510,1405,Kuala Kampar
940409,9404,Kuala Kencana
611202,6112,Kuala Mandor B
111507,1115,Kuala Pesisir
530221,5302,Kualin
122303,1223,Kualuh Hilir
122301,1223,Kualuh Hulu
122302,1223,Kualuh Leidong
122308,1223,Kualuh Selatan
530211,5302,Kuanfatu
140904,1409,Kuantan Hilir
140913,1409,Kuantan Hilir Seberang
140901,1409,Kuantan Mudik
140902,1409,Kuantan Tengah
950414,9504,Kuari
640105,6401,Kuaro
530227,5302,Kuatnana
950411,9504,Kubu
140701,1407,Kubu
510708,5107,Kubu
611206,6112,Kubu
140715,1407,Kubu Babussalam
130210,1302,Kubung
510808,5108,Kubutambahan
351717,3517,Kudu
721005,7210,Kulawi
721006,7210,Kulawi Selatan
147114,1471,Kulim
741001,7410,Kulisusu (Kalingsusu/Kalisusu)
741004,7410,Kulisusu Barat
741005,7410,Kulisusu Utara
731406,7314,Kulo
950730,9507,Kuly Lanny
620101,6201,Kumai
710515,7105,Kumelembuai
150503,1505,Kumpeh
150506,1505,Kumpeh Ulu
157205,1572,Kumun Debai
210202,2102,Kundur
210208,2102,Kundur Barat
210207,2102,Kundur Utara
331613,3316,Kunduran
320809,3208,Kuningan
350806,3508,Kunir
350621,3506,Kunjang
140606,1406,Kunto Darussalam
140105,1401,Kuok
530105,5301,Kupang Barat
530108,5301,Kupang Tengah
530106,5301,Kupang Timur
130310,1303,Kupitan
817205,8172,Kur Selatan
631010,6310,Kuranji
137109,1371,Kuranji
630104,6301,Kurau
920610,9206,Kuri
920709,9207,Kuri Wamesa
930111,9301,Kurik
950301,9503,Kurima
351303,3513,Kuripan
630411,6304,Kuripan
520115,5201,Kuripan
731838,7318,Kurra
950102,9501,Kurulu
621002,6210,Kurun
741310,7413,Kusambi
631002,6310,Kusan Hilir
631005,6310,Kusan Hulu
631011,6310,Kusan Tengah
510301,5103,Kuta
117102,1171,Kuta Alam
110611,1106,Kuta Baro
111117,1111,Kuta Blang
110616,1106,Kuta Cot Glie (Kota Cot Glie)
110803,1108,Kuta Makmur
110617,1106,Kuta Malaka (Kota Malaka)
117106,1171,Kuta Raja
510305,5103,Kuta Selatan
510306,5103,Kuta Utara
120613,1206,Kutabuluh (Kuta Buluh)
120704,1207,Kutalimbaru
120522,1205,Kutambaru
111302,1113,Kutapanjang (Kuta Panjang)
330307,3303,Kutasari
321507,3215,Kutawaluya
320446,3204,Kutawaringin
110412,1104,Kute Panang
210510,2105,Kute Siantan
330609,3306,Kutoarjo
351607,3516,Kutorejo
330510,3305,Kutowinangun
330516,3305,Kuwarasan
531502,5315,Kuwus
531512,5315,Kuwus Barat
950709,9507,Kuyawage
352106,3521,Kwadungan
940413,9404,Kwamki Narama
750502,7505,Kwandang
352611,3526,Kwanyar
950345,9503,Kwelamdua
920921,9209,Kwesefo
950346,9503,Kwikma
920904,9209,Kwoor
731007,7310,Labakkang
352612,3526,Labang
520419,5204,Labangka
721105,7211,Labobo
531218,5312,Laboya Barat (Lamboya Barat)
720309,7203,Labuan
360112,3601,Labuan
630703,6307,Labuan Amas Selatan
630704,6307,Labuan Amas Utara
520108,5201,Labuapi
520418,5204,Labuhan Badas
120725,1207,Labuhan Deli
110104,1101,Labuhan Haji
520317,5203,Labuhan Haji
110112,1101,Labuhan Haji Barat
110111,1101,Labuhan Haji Timur
180702,1807,Labuhan Maringgai
180721,1807,Labuhan Ratu
187114,1871,Labuhan Ratu
741103,7411,Ladongi
121111,1211,Lae Parira
532108,5321,Laenmanen
740519,7405,Laeya
720203,7202,Lage
121202,1212,Laguboti
641103,6411,Laham
160410,1604,Lahat
160431,1604,Lahat Selatan
620506,6205,Lahei
620509,6205,Lahei Barat
122410,1224,Lahewa
122411,1224,Lahewa Timur
122501,1225,Lahomi (Gahori)
121403,1214,Lahusa
730512,7305,Laikang
740506,7405,Lainea
160602,1606,Lais
170310,1703,Lais
357818,3578,Lakarsantri
320717,3207,Lakbok
720502,7205,Lakea (Lipunoto)
741401,7414,Lakudo
731204,7312,Lalabata
160611,1606,Lalan
740512,7405,Lalembuu
741106,7411,Lalolae
740236,7402,Lalonggasumeeto
530401,5304,Lamaknen
530418,5304,Lamaknen Selatan
720105,7201,Lamala
620901,6209,Lamandau
731709,7317,Lamasi
731718,7317,Lamasi Timur
531903,5319,Lamba Leda
531902,5319,Lamba Leda Selatan (Poco Ranaka)
531908,5319,Lamba Leda Timur (Poco Ranaka Timur)
531911,5319,Lamba Leda Utara
740808,7408,Lambai
741105,7411,Lambandia
